ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,quarterly,quarterly_lower,quarterly_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2014-11-25,1492.5831601335776,-677.699643550144,4560.285406501571,1492.5831601335776,1492.5831601335776,498.15592350572615,498.15592350572615,498.15592350572615,-263.4358898043617,-263.4358898043617,-263.4358898043617,-171.58788053401895,-171.58788053401895,-171.58788053401895,933.1796938441069,933.1796938441069,933.1796938441069,0.0,0.0,0.0,1990.7390836393038
2014-11-26,1492.677441772125,-1727.8696635143554,3526.133229851326,1492.677441772125,1492.677441772125,-424.6188540432395,-424.6188540432395,-424.6188540432395,-270.811979252981,-270.811979252981,-270.811979252981,-1037.6810483792517,-1037.6810483792517,-1037.6810483792517,883.8741735889927,883.8741735889927,883.8741735889927,0.0,0.0,0.0,1068.0585877288854
2014-11-27,1492.7717234106722,-478.50634599372233,4886.2297854417675,1492.7717234106722,1492.7717234106722,773.7038631417375,773.7038631417375,773.7038631417375,-225.54470882095328,-225.54470882095328,-225.54470882095328,159.22061119922608,159.22061119922608,159.22061119922608,840.0279607634649,840.0279607634649,840.0279607634649,0.0,0.0,0.0,2266.47558655241
2014-11-28,1492.8660050492197,-36.01871528310087,5459.101043602747,1492.8660050492197,1492.8660050492197,1091.2964765496408,1091.2964765496408,1091.2964765496408,-125.58595210056238,-125.58595210056238,-125.58595210056238,414.296688213342,414.296688213342,414.296688213342,802.5857404368612,802.5857404368612,802.5857404368612,0.0,0.0,0.0,2584.1624815988607
2014-11-29,1492.9602866877667,-298.363289772633,5143.136440792236,1492.9602866877667,1492.9602866877667,810.4647129814261,810.4647129814261,810.4647129814261,18.641616764478112,18.641616764478112,18.641616764478112,19.50458382288431,19.50458382288431,19.50458382288431,772.3185123940636,772.3185123940636,772.3185123940636,0.0,0.0,0.0,2303.424999669193
2014-11-30,1493.054568326314,-121.41380310347554,5291.782684557707,1493.054568326314,1493.054568326314,1141.3626177678887,1141.3626177678887,1141.3626177678887,185.89494940876037,185.89494940876037,185.89494940876037,205.6620135960567,205.6620135960567,205.6620135960567,749.8056547630715,749.8056547630715,749.8056547630715,0.0,0.0,0.0,2634.4171860942024
2014-12-01,1493.1488499648613,64.8357969130684,5653.929822550175,1493.1488499648613,1493.1488499648613,1494.510440468509,1494.510440468509,1494.510440468509,348.5043802017925,348.5043802017925,348.5043802017925,410.58503208175557,410.58503208175557,410.58503208175557,735.4210281849612,735.4210281849612,735.4210281849612,0.0,0.0,0.0,2987.65929043337
2014-12-02,1493.2431327850152,-378.8740233810041,5252.504339860334,1493.2431327850152,1493.2431327850152,1036.268917637241,1036.268917637241,1036.268917637241,478.5333172592531,478.5333172592531,478.5333172592531,-171.58788053518342,-171.58788053518342,-171.58788053518342,729.3234809131716,729.3234809131716,729.3234809131716,0.0,0.0,0.0,2529.512050422256
2014-12-03,1493.3374156051693,-955.8873371025497,4310.791997782831,1493.3374156051693,1493.3374156051693,248.01285683243765,248.01285683243765,248.01285683243765,554.2418813066264,554.2418813066264,554.2418813066264,-1037.681048379022,-1037.681048379022,-1037.681048379022,731.4520239048334,731.4520239048334,731.4520239048334,0.0,0.0,0.0,1741.350272437607
2014-12-04,1493.431698425323,318.3527099570074,5825.609068357576,1493.431698425323,1493.431698425323,1466.014853871375,1466.014853871375,1466.014853871375,565.2683970902536,565.2683970902536,565.2683970902536,159.2206112004731,159.2206112004731,159.2206112004731,741.5258455806478,741.5258455806478,741.5258455806478,0.0,0.0,0.0,2959.446552296698
2014-12-05,1493.5259812454772,669.4607669298,5892.294644592877,1493.5259812454772,1493.5259812454772,1688.5668138084986,1688.5668138084986,1688.5668138084986,515.2208949859382,515.2208949859382,515.2208949859382,414.29668821386196,414.29668821386196,414.29668821386196,759.0492306086987,759.0492306086987,759.0492306086987,0.0,0.0,0.0,3182.092795053976
2014-12-06,1493.6202640656313,19.105931754183562,5328.21644919873,1493.6202640656313,1493.6202640656313,1223.8140823775984,1223.8140823775984,1223.8140823775984,420.98816042386096,420.98816042386096,420.98816042386096,19.504583822333437,19.504583822333437,19.504583822333437,783.3213381314038,783.3213381314038,783.3213381314038,0.0,0.0,0.0,2717.4343464432295
2014-12-07,1493.714546885785,94.47536555427065,5386.548368268978,1493.714546885785,1493.714546885785,1327.9957399957032,1327.9957399957032,1327.9957399957032,308.88304162262057,308.88304162262057,308.88304162262057,205.66201359563604,205.66201359563604,205.66201359563604,813.4506847774466,813.4506847774466,813.4506847774466,0.0,0.0,0.0,2821.710286881488
2014-12-08,1493.8088297059392,64.18722070251447,5622.893341375233,1493.8088297059392,1493.8088297059392,1467.4748573307272,1467.4748573307272,1467.4748573307272,208.51575611644722,208.51575611644722,208.51575611644722,410.58503208139814,410.58503208139814,410.58503208139814,848.374069132882,848.374069132882,848.374069132882,0.0,0.0,0.0,2961.2836870366664
2014-12-09,1493.903112526093,-325.70510241805766,5150.79821447519,1493.903112526093,1493.903112526093,861.1524536916627,861.1524536916627,861.1524536916627,145.8607645347189,145.8607645347189,145.8607645347189,-171.58788053319606,-171.58788053319606,-171.58788053319606,886.8795696901398,886.8795696901398,886.8795696901398,0.0,0.0,0.0,2355.0555662177558
2014-12-10,1493.997395346247,-1153.1951017376869,4179.959562824426,1493.997395346247,1493.997395346247,27.134366815815504,27.134366815815504,27.134366815815504,137.1822650186084,137.1822650186084,137.1822650186084,-1037.6810483794566,-1037.6810483794566,-1037.6810483794566,927.6331501766635,927.6331501766635,927.6331501766635,0.0,0.0,0.0,1521.1317621620626
2014-12-12,1494.185960986555,362.0678485809183,5951.4122417103235,1494.185960986555,1494.185960986555,1703.2753130287601,1703.2753130287601,1703.2753130287601,278.86042859641884,278.86042859641884,278.86042859641884,414.2966882139111,414.2966882139111,414.2966882139111,1010.1181962184301,1010.1181962184301,1010.1181962184301,0.0,0.0,0.0,3197.461274015315
2014-12-13,1494.280243806709,182.8671194136193,5679.426146568971,1494.280243806709,1494.280243806709,1463.701804457413,1463.701804457413,1463.701804457413,395.3478893617415,395.3478893617415,395.3478893617415,19.50458382178255,19.50458382178255,19.50458382178255,1048.8493312738892,1048.8493312738892,1048.8493312738892,0.0,0.0,0.0,2957.9820482641217
2014-12-14,1494.374526626863,754.4076124061897,5824.107969867271,1494.374526626863,1494.374526626863,1795.628096048782,1795.628096048782,1795.628096048782,506.0696256468165,506.0696256468165,506.0696256468165,205.66201359633618,205.66201359633618,205.66201359633618,1083.896456805629,1083.896456805629,1083.896456805629,0.0,0.0,0.0,3290.002622675645
2014-12-15,1494.468809447017,772.7362219446078,6389.235138592226,1494.468809447017,1494.468809447017,2107.2591044079886,2107.2591044079886,2107.2591044079886,582.8766054611073,582.8766054611073,582.8766054611073,410.5850320819016,410.5850320819016,410.5850320819016,1113.79746686498,1113.79746686498,1113.79746686498,0.0,0.0,0.0,3601.7279138550057
2014-12-16,1494.563092267171,477.4308622694799,5763.782263816414,1494.563092267171,1494.563092267171,1569.986348701666,1569.986348701666,1569.986348701666,604.4064450492818,604.4064450492818,604.4064450492818,-171.58788053207,-171.58788053207,-171.58788053207,1137.1677841844541,1137.1677841844541,1137.1677841844541,0.0,0.0,0.0,3064.549440968837
2014-12-17,1494.657375087325,-578.5526667844526,4851.657950953334,1494.657375087325,1494.657375087325,675.6646973614194,675.6646973614194,675.6646973614194,560.612407031929,560.612407031929,560.612407031929,-1037.6810483792267,-1037.6810483792267,-1037.6810483792267,1152.7333387087174,1152.7333387087174,1152.7333387087174,0.0,0.0,0.0,2170.322072448744
2014-12-19,1494.845940727633,640.7811681723184,6157.959438113991,1494.845940727633,1494.845940727633,1871.674816936709,1871.674816936709,1871.674816936709,301.28969315780336,301.28969315780336,301.28969315780336,414.296688215398,414.296688215398,414.296688215398,1156.0884355635073,1156.0884355635073,1156.0884355635073,0.0,0.0,0.0,3366.520757664342
2014-12-20,1494.9402235477867,49.420499960033744,5436.064664502509,1494.9402235477867,1494.9402235477867,1285.5842619162638,1285.5842619162638,1285.5842619162638,123.93505865138516,123.93505865138516,123.93505865138516,19.504583821231677,19.504583821231677,19.504583821231677,1142.144619443647,1142.144619443647,1142.144619443647,0.0,0.0,0.0,2780.5244854640505
2014-12-21,1495.0345063679408,200.14987964850243,5463.791951574496,1495.0345063679408,1495.0345063679408,1271.1726019712778,1271.1726019712778,1271.1726019712778,-51.46331267581984,-51.46331267581984,-51.46331267581984,205.66201359469014,205.66201359469014,205.66201359469014,1116.9739010524074,1116.9739010524074,1116.9739010524074,0.0,0.0,0.0,2766.2071083392184
2014-12-22,1495.128789188095,-27.75835774479522,5397.540416036221,1495.128789188095,1495.128789188095,1289.2851820837755,1289.2851820837755,1289.2851820837755,-201.5494697789048,-201.5494697789048,-201.5494697789048,410.58503208112785,410.58503208112785,410.58503208112785,1080.2496197815526,1080.2496197815526,1080.2496197815526,0.0,0.0,0.0,2784.4139712718707
2014-12-23,1495.2230720082487,-646.6574269356877,4890.813124168507,1495.2230720082487,1495.2230720082487,550.1757596648904,550.1757596648904,550.1757596648904,-310.1213245475591,-310.1213245475591,-310.1213245475591,-171.58788053237305,-171.58788053237305,-171.58788053237305,1031.8849647448224,1031.8849647448224,1031.8849647448224,0.0,0.0,0.0,2045.398831673139
2014-12-24,1495.3173548284028,-1557.7095654862312,3824.041284153461,1495.3173548284028,1495.3173548284028,-436.2760243802452,-436.2760243802452,-436.2760243802452,-370.6330629356562,-370.6330629356562,-370.6330629356562,-1037.681048378997,-1037.681048378997,-1037.681048378997,972.038086934408,972.038086934408,972.038086934408,0.0,0.0,0.0,1059.0413304481576
2014-12-26,1495.5059204687109,-315.333394380943,5007.791461499922,1495.5059204687109,1495.5059204687109,865.7769466188358,865.7769466188358,865.7769466188358,-368.26673017583937,-368.26673017583937,-368.26673017583937,414.29668821495113,414.29668821495113,414.29668821495113,819.7469885797241,819.7469885797241,819.7469885797241,0.0,0.0,0.0,2361.282867087547
2014-12-27,1495.6002032888646,-749.009958204758,4706.985114737673,1495.6002032888646,1495.6002032888646,416.53872514825713,416.53872514825713,416.53872514825713,-331.7781866977926,-331.7781866977926,-331.7781866977926,19.5045838226301,19.5045838226301,19.5045838226301,728.8123280234197,728.8123280234197,728.8123280234197,0.0,0.0,0.0,1912.1389284371216
2014-12-28,1495.6944861090187,-681.1450525179114,4777.7739591161735,1495.6944861090187,1495.6944861090187,542.4706851245423,542.4706851245423,542.4706851245423,-292.5776665808052,-292.5776665808052,-292.5776665808052,205.66201359539025,205.66201359539025,205.66201359539025,629.3863381099574,629.3863381099574,629.3863381099574,0.0,0.0,0.0,2038.165171233561
2014-12-29,1495.7887689291729,-657.2515672983612,4982.444655234159,1495.7887689291729,1495.7887689291729,670.0792298931,670.0792298931,670.0792298931,-263.2421088713503,-263.2421088713503,-263.2421088713503,410.58503208163125,410.58503208163125,410.58503208163125,522.736306682819,522.736306682819,522.736306682819,0.0,0.0,0.0,2165.867998822273
2014-12-30,1495.8830517493266,-1253.92486237833,4296.408550897978,1495.8830517493266,1495.8830517493266,-12.243754815588028,-12.243754815588028,-12.243754815588028,-250.94790163518556,-250.94790163518556,-250.94790163518556,-171.5878805335374,-171.5878805335374,-171.5878805335374,410.2920273531349,410.2920273531349,410.2920273531349,0.0,0.0,0.0,1483.6392969337385
2014-12-31,1495.9773345694807,-2094.5738668779386,3207.167741266638,1495.9773345694807,1495.9773345694807,-1000.8329158830367,-1000.8329158830367,-1000.8329158830367,-256.7676269340892,-256.7676269340892,-256.7676269340892,-1037.6810483787674,-1037.6810483787674,-1037.6810483787674,293.61575942982,293.61575942982,293.61575942982,0.0,0.0,0.0,495.14441868644406
2015-01-02,1496.1659002097886,-1250.6512556960213,4252.296967632432,1496.1659002097886,1496.1659002097886,166.211986608179,166.211986608179,166.211986608179,-302.3612087194483,-302.3612087194483,-302.3612087194483,414.29668821500024,414.29668821500024,414.29668821500024,54.276507112627094,54.276507112627094,54.276507112627094,0.0,0.0,0.0,1662.3778868179675
2015-01-03,1496.2601830299425,-1751.4117055812342,3725.893795908261,1496.2601830299425,1496.2601830299425,-371.0965043199562,-371.0965043199562,-371.0965043199562,-325.6903982586246,-325.6903982586246,-325.6903982586246,19.50458382092058,19.50458382092058,19.50458382092058,-64.9106898822522,-64.9106898822522,-64.9106898822522,0.0,0.0,0.0,1125.1636787099862
2015-01-04,1496.3544658500966,-1476.6393772779772,3768.4587280113574,1496.3544658500966,1496.3544658500966,-314.5677005529025,-314.5677005529025,-314.5677005529025,-338.7757374543023,-338.7757374543023,-338.7757374543023,205.66201359609033,205.66201359609033,205.66201359609033,-181.45397669469057,-181.45397669469057,-181.45397669469057,0.0,0.0,0.0,1181.786765297194
2015-01-05,1496.4487486702506,-1524.0062629879267,4069.9681003551364,1496.4487486702506,1496.4487486702506,-219.6783893536127,-219.6783893536127,-219.6783893536127,-336.59830776814835,-336.59830776814835,-336.59830776814835,410.58503208085756,410.58503208085756,410.58503208085756,-293.6651136663218,-293.6651136663218,-293.6651136663218,0.0,0.0,0.0,1276.770359316638
2015-01-06,1496.5430314904045,-2175.7218296233473,3208.2970039689426,1496.5430314904045,1496.5430314904045,-889.027380904407,-889.027380904407,-889.027380904407,-317.4959944767656,-317.4959944767656,-317.4959944767656,-171.5878805324113,-171.5878805324113,-171.5878805324113,-399.9435058952303,-399.9435058952303,-399.9435058952303,0.0,0.0,0.0,607.5156505859975
2015-01-09,1496.8258799508665,-1537.405516368838,3945.172288845274,1496.8258799508665,1496.8258799508665,-440.2301306664581,-440.2301306664581,-440.2301306664581,-185.31182257651494,-185.31182257651494,-185.31182257651494,414.29668821408234,414.29668821408234,414.29668821408234,-669.2149963040255,-669.2149963040255,-669.2149963040255,0.0,0.0,0.0,1056.5957492844084
2015-01-10,1496.9201627710204,-2164.788807217321,3204.081139176093,1496.9201627710204,1496.9201627710204,-852.2563247529743,-852.2563247529743,-852.2563247529743,-133.07364978338242,-133.07364978338242,-133.07364978338242,19.504583821528243,19.504583821528243,19.504583821528243,-738.6872587911201,-738.6872587911201,-738.6872587911201,0.0,0.0,0.0,644.6638380180461
2015-01-12,1497.1087284113282,-1678.8793617610327,3944.104695610363,1497.1087284113282,1497.1087284113282,-478.47273765634145,-478.47273765634145,-478.47273765634145,-46.3478997290181,-46.3478997290181,-46.3478997290181,410.5850320818057,410.5850320818057,410.5850320818057,-842.7098700091292,-842.7098700091292,-842.7098700091292,0.0,0.0,0.0,1018.6359907549868
2015-01-13,1497.2030112314824,-2230.452375018108,3284.5265159313117,1497.2030112314824,1497.2030112314824,-1066.2154223299121,-1066.2154223299121,-1066.2154223299121,-18.011231469649204,-18.011231469649204,-18.011231469649204,-171.58788053314507,-171.58788053314507,-171.58788053314507,-876.6163103271178,-876.6163103271178,-876.6163103271178,0.0,0.0,0.0,430.98758890157023
2015-01-17,1497.5801425120983,-2134.4062037659232,3413.7828361821003,1497.5801425120983,1497.5801425120983,-882.8972478026142,-882.8972478026142,-882.8972478026142,-6.402920202882799,-6.402920202882799,-6.402920202882799,19.504583822926715,19.504583822926715,19.504583822926715,-895.998911422658,-895.998911422658,-895.998911422658,0.0,0.0,0.0,614.6828947094841
2015-01-19,1497.7687081524061,-1718.150841541219,3710.3950152499,1497.7687081524061,1497.7687081524061,-460.2851193264829,-460.2851193264829,-460.2851193264829,-24.616906732430024,-24.616906732430024,-24.616906732430024,410.5850320814482,410.5850320814482,410.5850320814482,-846.2532446755012,-846.2532446755012,-846.2532446755012,0.0,0.0,0.0,1037.483588825923
2015-01-23,1498.1458394330223,-1508.4413771259765,3852.6715407731094,1498.1458394330223,1498.1458394330223,-250.31931661601632,-250.31931661601632,-250.31931661601632,13.779199831905014,13.779199831905014,13.779199831905014,414.2966882146515,414.2966882146515,414.2966882146515,-678.3952046625727,-678.3952046625727,-678.3952046625727,0.0,0.0,0.0,1247.826522817006
